,CountryCode,ShortName,GDP,Life expectancy,Enrollment primary education,Enrollment secondary education,Enrollment tertiary education,Renewable energy consumption,Fossil fuel energy consumption,Year,Education
175,FIN,Finland,50787.564982853095,80.4707317073171,99.4349517822266,107.478218078613,95.5366668701172,35.1273844891188,46.6461755429236,2011,302.4498367309568
176,FIN,Finland,47415.5598711351,80.62682926829271,100.140151977539,107.675582885742,93.7218170166016,39.1158770869893,42.092800589199,2012,301.53755187988264
177,FJI,Fiji,4351.919334124071,69.565,104.51312255859399,90.47167205810551,64.15680710037174,12.2221321370606,87.7778678629394,2011,259.14160171707124
178,FJI,Fiji,4550.26709452374,69.7432195121951,104.643798828125,88.25067138671879,64.15680710037174,12.2221321370606,87.7778678629394,2012,257.05127731521554
179,FRA,France,40705.7662299421,81.66341463414629,108.082641601563,109.963989257813,56.063438415527294,12.1825851406197,49.8491373096311,2010,274.1100692749033
180,FRA,France,43807.4759032413,82.1146341463415,108.00544738769501,109.928993225098,57.063899993896506,11.3047732278128,48.4269574324803,2011,274.9983406066895
181,FRA,France,40850.3523734948,81.9682926829268,107.323417663574,109.70928955078101,58.304901123046896,12.5887942241418,48.7252996968223,2012,275.3376083374019
182,GAB,Gabon,9312.04946268888,62.1208292682927,164.858444213867,97.35527928249292,64.15680710037175,68.3401897363709,40.7108626651601,2010,326.3705305967316
183,GAB,Gabon,11530.147201073101,62.7050975609756,164.858444213867,97.35527928249292,64.25878840024922,68.2558799445939,41.382774829472,2011,326.4725118966091
184,GAB,Gabon,10642.4322523013,63.2807317073171,164.858444213867,97.35527928249292,64.25919308794714,69.5713728500493,40.7263993881202,2012,326.47291658430703
185,GBR,United Kingdom,38292.871131358304,80.4024390243902,106.933799743652,106.238380432129,60.507961273193395,3.2313177420432995,88.2733499684055,2010,273.68014144897444
186,GBR,United Kingdom,41020.3769643089,80.9512195121951,106.88491821289101,97.37734985351558,61.1668281555176,4.10731876467802,85.61935333604642,2011,265.42909622192417
187,GBR,United Kingdom,41294.5148008666,80.9048780487805,108.526176452637,95.4163589477539,61.8809585571289,4.35069563220353,85.15753330578171,2012,265.8234939575198
188,GEO,Georgia,2613.75692472768,73.6747317073171,109.268699645996,97.35527928249292,28.263229370117198,40.1223222232354,64.7033446252482,2010,234.88720829860608
189,GEO,Georgia,3219.6058711034602,73.80978048780491,106.988731384277,97.35527928249292,30.0835399627686,31.5376625508255,72.76506637151292,2011,234.42755062953853
190,GEO,Georgia,3528.73151084976,73.9448780487805,106.11898803710899,97.35527928249292,27.933519363403306,28.692621893000197,74.4628232768799,2012,231.4077866830052
191,GHA,Ghana,1323.09914056856,60.6099756097561,108.32624435424799,57.63929557800295,12.139379978179951,56.6273746995965,39.389165896959895,2010,178.1049199104309
192,GHA,Ghana,1587.1908727476098,60.808,106.73523712158199,57.090789794921896,12.079629898071301,53.4991253045253,40.794255386357705,2011,175.90565681457517
193,GHA,Ghana,1641.82592182439,60.977024390243905,109.917251586914,58.187801361084006,12.1991300582886,49.487521932051294,43.641853265586796,2012,180.30418300628662
194,GIN,Guinea,430.05647385910004,56.305048780487795,86.3597412109375,38.10435676574705,10.2789001464844,77.2285011374991,22.771498862500906,2010,134.74299812316895
195,GIN,Guinea,447.7909892855009,57.000536585365886,89.3043670654297,38.0739517211914,10.4314498901367,76.3215213851067,23.678478614893294,2011,137.80976867675778
196,GIN,Guinea,487.345714209237,57.6376341463415,90.832176208496,38.1347618103027,9.93175983428955,76.7750112613029,23.224988738697107,2012,138.89869785308824
197,GMB,The Gambia,562.568166674662,59.3406097560976,85.1532974243164,57.487941741943395,16.869077151505277,45.08914278208921,54.91085721791079,2010,159.51031631776507
198,GMB,The Gambia,516.984254359493,59.5605853658537,82.4531478881835,57.487941741943395,16.797592242963074,48.834288700662,51.165711299338,2011,156.73868187308997
199,GNB,Guinea-Bissau,518.598360839748,53.81436585365851,116.22160339355499,97.3552792824929,64.25879316120715,88.78239072497429,11.217609275025708,2010,277.83567583725505
200,GNQ,Equatorial Guinea,17441.0925450303,55.971000000000004,87.0697021484375,52.922775469553315,16.797591464336705,31.2768005113449,68.7231994886551,2010,156.7900690823275
201,GNQ,Equatorial Guinea,22944.926289931802,56.4468292682927,87.3573684692383,52.922775469553315,16.797356316602784,29.8151424066013,70.1848575933987,2011,157.0775002553944
202,GRC,Greece,26841.8554705027,80.3878048780488,102.873428344727,110.79567718505899,108.094581604004,11.1215262516397,90.36634837240368,2010,321.76368713379003
203,GRC,Greece,25872.013885225497,80.7317073170732,102.26648712158199,107.85671234130899,113.983360290527,11.124052861057699,90.82819577094541,2011,324.10655975341797
204,GRC,Greece,22146.9159183983,80.6341463414634,102.048126220703,108.54606628417999,116.621566772461,13.8954403683446,90.101625032647,2012,327.215759277344
205,GRD,Grenada,7365.66653539866,72.5675121951219,103.374443054199,107.799026489258,64.1580084860513,9.34845259908026,90.65154740091974,2010,275.3314780295083
206,GTM,Guatemala,2805.9513923411605,70.77546341463409,116.47943115234399,64.59124755859379,16.8683732451754,66.5854373184828,32.6603557483935,2010,197.9390519561132
207,GTM,Guatemala,3166.5825233682203,71.0104146341463,113.771629333496,65.1375579833984,16.797589158991546,66.4174054652603,30.921072247740607,2011,195.70677647588593
208,GTM,Guatemala,3278.62908271453,71.2493902439025,107.90756225585899,65.28378295898439,16.797589158991546,66.2195613497278,30.876157716716104,2012,189.98893437383492
209,GUY,Guyana,2998.94127424089,66.04270731707321,82.67259216308591,99.3938522338867,11.491310119628901,33.663856465925,66.336143534075,2010,193.5577545166015
210,GUY,Guyana,3408.72541887366,66.1291463414634,79.96595764160159,105.408042907715,12.171070098877001,36.1084556838633,63.8915443161367,2011,197.5450706481936
211,GUY,Guyana,3759.37709495872,66.2172682926829,75.1120910644531,100.976463317871,12.910510063171401,34.886156074894146,65.11384392510585,2012,188.9990644454955
212,HIC,High income,34637.8659999641,78.42194586488279,102.552993774414,98.40728759765629,73.0481262207031,9.008233594290301,82.71404453056171,2010,274.00840759277344
213,HIC,High income,37309.6446401196,78.7395070820323,102.213150024414,98.98464965820308,74.7770080566406,9.410528179499721,83.1090884569631,2011,275.9748077392577
214,HIC,High income,37321.372221542995,78.92534852766521,102.349731445313,100.39917755127001,75.2095184326172,9.597753002019939,83.1489659524145,2012,277.9584274292002
215,HKG,"Hong Kong SAR, China",32549.998231121,82.9780487804878,97.6738128662109,87.1795501708984,57.835731506347706,0.8349001630248009,94.1622316034285,2010,242.689094543457
216,HKG,"Hong Kong SAR, China",35142.4879344543,83.42195121951221,97.9001007080078,86.2210464477539,59.89669036865229,1.06513436699193,94.46197783754192,2011,244.017837524414
217,HKG,"Hong Kong SAR, China",36707.7742282554,83.4804878048781,101.160430908203,105.61817169189501,60.1254005432129,1.0573136025489398,93.3294512745702,2012,266.9040031433109
218,HND,Honduras,2110.8220208871,72.3939756097561,115.30560302734399,73.2399597167969,20.5587997436523,53.13429448983521,51.186476788296396,2010,209.1043624877932
219,HND,Honduras,2323.75711462464,72.57273170731709,113.656196594238,73.783073425293,20.478394508361802,53.9132038101431,51.296153988972215,2011,207.91766452789278
220,HND,Honduras,2395.07344192129,72.7550243902439,109.410713195801,73.089241027832,20.3979892730713,53.38615074681361,51.59029833311211,2012,202.89794349670427
221,HPC,Heavily indebted poor countries (HIPC),737.240765235793,58.648520635222,99.8106689453125,36.883449554443395,7.191870212554929,80.2948286671966,19.583249340270697,2010,143.88598871231082
222,HPC,Heavily indebted poor countries (HIPC),799.9821264492931,59.246080875681,99.922607421875,37.9229888916016,7.5170202255249,79.5173405823585,19.620859081527694,2011,145.3626165390015
223,HPC,Heavily indebted poor countries (HIPC),830.411465770609,59.7981248248856,101.102188110352,38.8497886657715,7.672969818115232,79.4813553420958,20.5653707757601,2012,147.62494659423874
224,HRV,Croatia,13509.1858157682,76.4756097560976,92.376609802246,98.3878707885742,55.83362960815421,19.4307060273165,81.9289185156779,2010,246.5981101989744
225,HRV,Croatia,14542.1775991872,76.7756097560976,94.38034057617192,97.9642181396484,58.805328369140604,17.2173333186891,81.5953158646396,2011,251.1498870849609
226,HRV,Croatia,13235.9775701749,76.92439024390241,96.82135009765629,98.42800903320308,61.6309585571289,19.9681308404715,79.1760766187254,2012,256.8803176879883
227,HUN,Hungary,13009.3453790731,74.2073170731707,102.098182678223,99.9496307373047,60.3774909973145,9.05342582385858,74.2662531462368,2010,262.4253044128422
228,HUN,Hungary,14032.774263336201,74.85853658536591,101.107597351074,100.770668029785,59.506130218505895,9.642452906144301,73.3366030578705,2011,261.3843955993649
229,HUN,Hungary,12819.712058803201,75.0634146341463,100.236763000488,101.61882019042999,59.6310806274414,10.185499566551,71.51698559694191,2012,261.4866638183594
230,IDN,Indonesia,3125.21993359966,68.1471951219512,109.92465209960899,78.4263076782227,24.885629653930696,37.8401641128113,66.6888811203797,2010,213.23658943176238
231,IDN,Indonesia,3647.626621811429,68.33439024390239,109.09822082519501,81.162727355957,27.2045497894287,38.4507992252419,65.4254427246718,2011,217.4654979705807
232,IDN,Indonesia,3700.52353809447,68.51956097560979,108.52625274658199,82.538932800293,31.5122604370117,37.0628533793735,66.4590760881079,2012,222.5774459838867
233,IND,India,1387.88008401297,66.50614634146339,113.46710205078101,65.0720596313477,18.2267894744873,40.625529382855795,72.7324387435234,2010,196.765951156616
234,IND,India,1471.65843924074,66.9041707317073,112.595321655273,68.5097808837891,23.271240234375,39.8541300419949,72.7530996369958,2011,204.3763427734371
235,IND,India,1449.66487452505,67.2898780487805,114.059913635254,71.4701614379883,24.804759979248,38.9906216330861,73.6374164000762,2012,210.3348350524903
236,IRL,Ireland,48260.665358323604,80.74390243902441,105.700393676758,121.15617370605499,70.6062393188477,5.25910935007182,89.57964901972342,2010,297.46280670166067
237,IRL,Ireland,52828.420025471394,80.7463414634146,104.729423522949,117.75919342041,73.4706802368164,7.0874139039996695,87.622476645854,2011,295.95929718017544
238,IRL,Ireland,48976.929753384815,80.89512195121951,104.412452697754,119.119331359863,71.2420272827148,6.95511278314283,86.3763998075078,2012,294.7738113403318
239,IRN,Iran,6299.918737906651,73.98317073170729,106.300796508789,81.12860107421879,43.0807685852051,0.895194789085619,99.4535140382457,2010,230.51016616821292
240,IRN,Iran,7874.48479201369,74.4125853658537,106.24764251709,83.7965774536133,48.829410552978494,0.911569389443978,99.42834790716101,2011,238.87363052368178
241,IRN,Iran,7710.513313884459,74.79934146341459,105.951538085938,86.2766876220703,55.1645317077637,0.929497113935958,99.33342384119041,2012,247.392757415772
242,ISL,Iceland,41620.0674537296,81.89756097560971,98.8367385864258,109.454307556152,78.4723663330078,76.1011696732484,17.5089354773885,2010,286.7634124755856
243,ISL,Iceland,45970.8936808937,82.35853658536591,98.5468368530273,108.553726196289,80.9423599243164,77.26750600171141,16.1666325534047,2011,288.0429229736327
244,ISL,Iceland,44258.8427932005,82.91707317073171,98.1103668212891,111.990447998047,81.3554306030273,78.1393236888574,10.2308241960191,2012,291.4562454223634
245,ISR,Israel,30736.3638939294,81.60243902439029,104.138320922852,101.948028564453,66.86919021606445,8.50335600889084,96.351907306234,2010,272.9555397033695
246,ISR,Israel,33707.3249639477,81.6560975609756,104.98348236084,101.69799041747999,65.846549987793,9.02175159345035,96.48686976061992,2011,272.52802276611294
247,ISR,Israel,32818.858376882796,81.7048780487805,105.641639709473,101.357002258301,67.8918304443359,8.67849741480222,96.61953079252329,2012,274.8904724121099
248,ITA,Italy,35877.8719327318,82.0365853658537,101.06272125244101,100.275199890137,64.268928527832,10.0936636417561,86.5216697646237,2010,265.60684967041004
249,ITA,Italy,38364.9426699518,82.1878048780488,99.9844818115234,100.658653259277,63.8577690124512,11.1002348529515,85.0708807527021,2011,264.5009040832516
250,ITA,Italy,34844.4980928484,82.2390243902439,99.00792694091801,99.18505859375,62.4692916870117,12.092015270060699,83.86882345460441,2012,260.66227722167974
251,JAM,Jamaica,4902.03473104734,72.8471219512195,114.88655673510853,91.04263305664058,28.934890747070302,13.705624180107,82.7753974991107,2010,234.86408053881942
252,JAM,Jamaica,5332.47436123876,73.07639024390251,114.88655673510853,88.6040802001953,28.2233009338379,13.8752650263304,82.604421029381,2011,231.71393786914172
253,JAM,Jamaica,5445.89471774139,73.28248780487809,114.88655673510853,89.82335662841794,30.8226699829102,14.6560722397136,82.19292459436309,2012,235.5325833464367
254,JOR,Jordan,4370.721044760129,73.4358780487805,98.78912353515629,89.9105987548828,40.432670593261705,2.9680620216081803,97.34739254930427,2010,229.13239288330078
255,JOR,Jordan,4665.95427605269,73.5918780487805,98.877830505371,89.058837890625,39.9389305114746,3.02144386842695,95.99185140348257,2011,227.8755989074706
256,JOR,Jordan,4896.68844660237,73.7473902439024,98.4392471313477,87.8294677734375,46.609649658203104,3.06691904519934,97.24132313337459,2012,232.8783645629883
257,JPN,Japan,42909.2341523544,82.8426829268293,102.199501037598,101.61612701416,58.0790786743164,4.49748475828325,80.8835944333934,2010,261.8947067260744
258,JPN,Japan,46203.7095189836,82.5912195121951,102.628868103027,101.76540374755899,59.9240608215332,4.62610547446526,89.7188422680585,2011,264.3183326721192
259,JPN,Japan,46679.26543223031,83.0960975609756,102.30143737792999,101.809410095215,61.459320068359396,4.48148729400944,94.5568487405975,2012,265.57016754150436
260,KAZ,Kazakhstan,9070.64997199985,68.29536585365851,104.573799133301,102.167152404785,56.2928810119629,1.38236337672173,98.78505276068027,2010,263.0338325500489
261,KAZ,Kazakhstan,11357.945490694,68.98,104.72673034667999,102.167152404785,56.2928810119629,1.38189977497309,98.9338316937763,2011,263.1867637634279
262,KAZ,Kazakhstan,12120.3053397012,69.61,104.903457641602,102.167152404785,56.2928810119629,1.3582612145148998,98.89124330363708,2012,263.3634910583499
263,KEN,Kenya,991.850545143199,58.7186097560976,114.35608673095699,66.9884414672852,16.797589158991546,76.309222028074,19.7164546660662,2010,198.14211735723373
264,KEN,Kenya,1012.8797726672999,59.5342195121951,114.35608673095699,66.9884414672852,16.797589158991546,77.1205051481577,19.459117181990198,2011,198.14211735723373
265,KEN,Kenya,1184.92325604363,60.2727804878049,114.35608673095699,66.9884414672852,16.797589158991546,78.53266267873519,17.7415358545906,2012,198.14211735723373
266,KGZ,Kyrgyz Republic,880.037775119109,69.3,99.5622100830078,83.9843292236328,42.1333503723145,25.594797557314703,70.51697531144441,2010,225.6798896789551
267,KGZ,Kyrgyz Republic,1123.8831680627,69.60243902439029,100.90540313720699,88.1920013427734,41.3454818725586,25.9507401694167,70.1008025476591,2011,230.44288635253898
268,KGZ,Kyrgyz Republic,1177.9747348784801,70.0024390243902,105.858940124512,86.0881652832031,41.73941612243655,22.4759417166349,73.8546491631262,2012,233.68652153015165
269,KHM,Cambodia,782.692789877004,66.3856585365854,129.88815307617202,97.35527928249293,14.0676002502441,73.3050970777508,25.6002057347773,2010,241.31103260890907
270,KHM,Cambodia,879.1512440923399,66.87287804878049,126.44561767578101,97.35527928249293,15.834110260009801,72.25212709165301,26.224237182084604,2011,239.63500721828373
271,KHM,Cambodia,946.476678710416,67.3288780487805,124.17540740966801,97.35527928249292,14.95085525512695,72.6311873998056,25.2392159237822,2012,236.4815419472879
272,KOR,Korea,22151.208892132403,80.55121951219509,103.24181365966801,97.1094284057617,100.956108093262,1.2877823190450102,82.880418510337,2010,301.30735015869175
273,KOR,Korea,24155.829849308197,80.96707317073171,103.838180541992,96.7296600341797,100.800003051758,1.32246037910361,82.7553553459467,2011,301.3678436279297
274,KOR,Korea,24453.9719124644,81.2134146341464,103.53999710083,96.9195442199707,100.87805557251,1.59882449920394,83.2318340574838,2012,301.3375968933107
275,LAC,Latin America & Caribbean (developing only),8183.52599605504,73.67941961717591,111.17324829101601,88.9783172607422,34.9250907897949,33.9635452571534,68.0560473309485,2010,235.0766563415531
276,LAC,Latin America & Caribbean (developing only),9361.44504210645,73.91266347832291,109.844871520996,88.6203384399414,36.217868804931605,33.03904637694939,68.588843598338,2011,234.683078765869
277,LAC,Latin America & Caribbean (developing only),9063.90988068226,74.1467685008982,108.405937194824,88.038818359375,37.2657890319824,32.0564533221848,69.7824216182577,2012,233.71054458618138
278,LAO,Lao PDR,1147.09538658271,64.3336341463415,123.18994140625,44.8393898010254,16.0879497528076,87.47752219023609,12.522477809763913,2010,184.11728096008298
279,LAO,Lao PDR,1300.97960150014,64.7981219512195,123.40730285644501,43.6019096374512,17.0884799957275,86.5279217784091,13.472078221590905,2011,184.0976924896237
280,LAO,Lao PDR,1445.8694501426596,65.248512195122,122.740867614746,46.5407295227051,16.7253704071045,87.00272198432259,12.99727801567741,2012,186.00696754455558
281,LBN,Lebanon,8763.795964165509,79.25278048780491,103.403182983398,74.3497314453125,47.796600341796896,5.27373334420694,94.97600391082199,2010,225.5495147705074
282,LBN,Lebanon,9132.4342022666,79.55892682926829,103.74421691894501,76.1282119750977,49.73384094238279,5.231662310845941,95.52014106438659,2011,229.6062698364255
283,LBN,Lebanon,9729.28219293391,79.84636585365851,106.578979492188,73.9830627441406,46.2645111083984,4.97238470129638,96.3714448412622,2012,226.826553344727
284,LBR,Liberia,326.604438111264,59.4412926829268,102.384712219238,45.1567916870117,9.29885005950928,90.63533641886379,9.364663581136213,2010,156.84035396575896
285,LBR,Liberia,378.8140624486769,59.86434146341461,102.384712219238,45.1567916870117,9.29885005950928,89.3924845411912,10.607515458808805,2011,156.84035396575896
286,LCA,St. Lucia,7043.5069921638415,74.4710975609756,114.88655673510853,95.2089385986328,12.492879867553699,2.35488589091232,97.64511410908769,2010,222.58837520129504
287,LCA,St. Lucia,7195.66982997232,74.6357073170732,114.88655673510853,94.63983154296879,16.3404006958008,2.30692409575813,97.69307590424187,2011,225.86678897387813
288,LCA,St. Lucia,7248.234504906809,74.7776341463415,114.88655673510851,91.1009292602539,10.178409576416,2.330904993335225,97.66909500666478,2012,216.1658955717784
289,LCN,Latin America & Caribbean (all income levels),8976.6771006888,74.0285417513372,110.851928710938,88.7666778564453,40.856941223144496,28.670611671653198,73.4440953853096,2010,240.4755477905278
290,LCN,Latin America & Caribbean (all income levels),10052.6550036336,74.2525172516323,109.598159790039,88.5923690795898,42.3170204162598,28.473043721101106,73.5281338926358,2011,240.5075492858886
291,LCN,Latin America & Caribbean (all income levels),9992.556349977109,74.47639214729921,108.794219970703,89.06011962890629,43.4096488952637,27.6883316796808,74.21383757163079,2012,241.263988494873
292,LDC,Least developed countries: UN classification,750.207915295665,61.3439895637901,102.670570373535,39.5397987365723,8.13706970214844,76.2968170909485,26.8758863078334,2010,150.34743881225575
293,LDC,Least developed countries: UN classification,835.1827560692101,61.8531512550731,104.46019744872999,40.480251312255895,8.67681980133057,75.8233687075287,26.420516181560398,2011,153.61726856231644
294,LDC,Least developed countries: UN classification,864.494304703474,62.329094132441995,104.993896484375,41.6660003662109,8.85019016265869,74.8458334575855,27.1624850054312,2012,155.5100870132446
295,LIC,Low income,503.96401637307997,59.031931454800905,103.574447631836,37.3103485107422,7.053490161895749,79.29763052521521,20.8205754633164,2010,147.93828630447393
296,LIC,Low income,550.618109919949,59.66711051516021,103.68224334716801,38.623931884765604,7.47664022445679,80.5040406043757,18.2835248659808,2011,149.7828154563904
297,LIC,Low income,581.226393705884,60.2599256826234,104.38208770752001,39.4691886901855,7.75432014465332,80.9501144347351,18.6605729028513,2012,151.60559654235882
298,LKA,Sri Lanka,2746.61213467159,73.7552682926829,99.0498504638672,97.21853637695308,16.042459487915,62.040586834477104,42.8579880339456,2010,212.3108463287353
299,LKA,Sri Lanka,3128.6948225646197,73.8992926829269,98.6388702392578,99.09557342529301,15.0174999237061,59.462528312660204,48.2055538124751,2011,212.75194358825692
300,LKA,Sri Lanka,3366.5103597872608,74.0680487804878,98.44019317626949,99.33850860595699,16.9674606323242,60.8586843808416,47.3752124579521,2012,214.74616241455067
301,LMC,Lower middle income,1671.92161541214,66.0680327772289,106.130966186523,61.3120918273926,18.2635707855225,41.0207621591805,66.9490729079769,2010,185.70662879943808
302,LMC,Lower middle income,1840.2571989222602,66.39336547410579,106.07673645019501,63.5644683837891,20.807409286499,40.6725206246261,66.6556604725852,2011,190.44861412048311
303,LMC,Lower middle income,1886.6839416065,66.6977138667997,106.950149536133,65.599739074707,21.9528999328613,40.3029028263811,67.0190656304497,2012,194.5027885437013
304,LMY,Low & middle income,3279.66467108432,68.5139069451937,109.152198791504,66.6396331787109,21.718290328979503,28.642473189306106,78.8760937508436,2010,197.5101222991944
305,LMY,Low & middle income,3792.008687210471,68.794965367987,108.96164703369101,68.4335403442383,23.455120086669893,27.841477633756,79.37875093927059,2011,200.85030746459918
306,LMY,Low & middle income,3959.55020749043,69.058931100162,109.40270233154301,69.7120895385742,24.8391990661621,27.1658994263893,79.5734366244883,2012,203.95399093627933
307,LSO,Lesotho,1087.98277034468,47.4834146341463,110.469383239746,50.404811859130895,10.825670242309599,4.129779772473181,95.87022022752681,2010,171.6998653411865
308,LSO,Lesotho,1241.20570623397,48.219756097560996,110.99121856689501,52.037239074707,10.825670242309599,4.2366830764063,95.7633169235937,2011,173.85412788391162
309,LSO,Lesotho,1158.80422205502,48.836000000000006,111.00060272216801,53.2936401367188,10.825670242309599,4.18323142443974,95.81676857556026,2012,175.1199131011964
310,LTU,Lithuania,11988.757967608999,73.2682926829268,101.523788452148,106.681747436523,80.75074768066409,21.6942741128512,74.2902408462139,2010,288.9562835693351
311,LTU,Lithuania,14367.2093249849,73.5634146341464,99.3339385986328,106.91847991943399,76.6044082641602,23.0945555739396,73.8759517274449,2011,282.856826782227
312,LTU,Lithuania,14342.5234770018,73.86341463414641,98.7806396484375,105.936561584473,73.9486389160156,24.2753746699542,72.8995685155005,2012,278.6658401489261
313,LUX,Luxembourg,103267.276511115,80.63170731707321,97.24195098876949,100.956489562988,18.205219268798803,3.66208568136132,87.9470457058013,2010,216.40365982055627
314,LUX,Luxembourg,113239.56097199,80.9878048780488,96.5611190795898,101.01773071289101,18.97412490844725,3.71949169019675,86.99972562078302,2011,216.55297470092808
315,LUX,Luxembourg,105447.09324074301,81.3926829268293,96.51007080078129,100.04749298095699,19.7430305480957,4.1425917610700695,87.2126299140554,2012,216.30059432983398
316,LVA,Latvia,11319.517002393999,73.4829268292683,106.031303405762,98.5140228271484,70.5519180297852,35.2677525128485,63.9168836673288,2010,275.0972442626956
317,LVA,Latvia,13781.2097866151,73.57560975609759,105.29592132568399,98.6637420654297,67.28472900390629,35.5350854111284,62.893899271543596,2011,271.24439239502
318,LVA,Latvia,13775.2615846281,73.7780487804878,102.999809265137,97.7099609375,65.133430480957,40.366469498026,58.04189358610621,2012,265.843200683594
319,MAC,"Macao SAR, China",53045.989513366105,79.69039024390241,114.95826345702771,93.7963180541992,61.791961669921896,0.44678692050221896,99.55321307949778,2010,270.5465431811488
320,MAC,"Macao SAR, China",67012.96342940269,79.906243902439,114.99430879279996,96.8064117431641,63.9851608276367,0.18257493544980705,99.81742506455019,2011,275.78588136360077
321,MAC,"Macao SAR, China",77078.8211832019,80.12317073170729,114.99430879279996,96.46289825439449,56.0513381958008,0.314680927976013,99.68531907202399,2012,267.50854524299524
322,MAR,Morocco,2857.6734140278004,72.57692682926829,111.671752929688,62.461029052734396,14.3189001083374,13.376368075423803,87.9298302478451,2010,188.4516820907598
323,MAR,Morocco,3066.5031577577397,72.9854390243902,114.539840698242,65.5579833984375,16.1585693359375,11.798974609800403,89.0440781914671,2011,196.25639343261702
324,MAR,Morocco,2931.4001995337208,73.36465853658541,116.053756713867,68.8769607543945,15.238734722137451,11.3375396476102,89.33378706812229,2012,200.16945219039894
325,MDA,Moldova,1631.5358317953198,68.4581219512195,93.54077911376949,87.9811325073242,38.145359039306605,4.16136400813449,93.15206876886421,2010,219.6672706604003
326,MDA,Moldova,1970.5713725333605,68.5752926829268,93.6029815673828,87.71936798095699,39.4480400085449,4.38451434918518,94.8798730536595,2011,220.77038955688468
327,MDA,Moldova,2046.5367866510894,68.6934146341464,93.7979736328125,88.1958694458008,40.1086387634277,4.66681646773929,94.4486479870661,2012,222.102481842041
328,MDG,Madagascar,414.142787218657,63.36173170731711,144.57731628418,37.311429977417,3.60552000999451,81.8547731181557,18.145226881844295,2010,185.4942662715915
329,MDG,Madagascar,456.329307134312,63.8074146341464,144.477462768555,36.595241546630895,4.00570011138916,78.8537331510289,21.146266848971095,2011,185.07840442657505
330,MDG,Madagascar,444.958493750152,64.2466585365854,145.18600463867202,38.027618408203104,4.08571004867554,80.35425313459231,19.645746865407688,2012,187.29933309555065
331,MEA,Middle East & North Africa (all income levels),7108.70420023458,72.2467705797102,107.237350463867,76.6345672607422,31.0990905761719,2.14741123814603,98.6571999277466,2010,214.9710083007811
332,MEA,Middle East & North Africa (all income levels),8346.39662743386,72.4726974339849,107.395439147949,79.9242401123047,32.0015907287598,2.07764664865132,98.7186250842937,2011,219.3212699890135
333,MEA,Middle East & North Africa (all income levels),8815.428881432601,72.6881415095799,109.047500610352,80.9283828735352,34.441558837890604,2.02959766581671,98.60348607087772,2012,224.4174423217778
334,MEX,Mexico,8851.35051405824,76.02678048780491,103.50412750244101,83.66229248046879,26.739389419555696,9.95074603463141,89.26571881849729,2010,213.9058094024655
335,MEX,Mexico,9715.11259636147,76.18565853658541,104.188842773438,84.05133056640629,27.686830520629893,9.63166989165226,89.19102603159858,2011,215.92700386047417
336,MEX,Mexico,9703.37101717816,76.35409756097559,105.022041320801,85.6814804077148,28.9944896697998,9.35089435158097,90.15050064071173,2012,219.6980113983156
337,MIC,Middle income,3589.39827823709,69.5732617400599,110.23226928710899,70.5054473876953,23.284490585327106,26.2717253218223,80.3447923412037,2010,204.02220726013138
338,MIC,Middle income,4159.10295711822,69.8302498639647,110.00315093994101,72.534797668457,25.222669601440398,25.4645310879152,80.8572132591874,2011,207.7606182098384
339,MIC,Middle income,4348.135617473939,70.0723365943937,110.410713195801,74.02232360839841,26.806079864502,25.346795835542803,81.01688312171909,2012,211.2391166687014
340,MKD,Macedonia,4561.17754644919,74.72263414634149,90.09117889404301,81.9113235473633,37.074790954589794,22.5935997402025,81.14242049210121,2010,209.0772933959961
341,MKD,Macedonia,5079.9620789636,74.87451219512201,89.67261123657231,82.37106704711914,37.76615524291989,17.822637051876,82.0248202527083,2011,209.80983352661136
342,MKD,Macedonia,4709.5116277773795,75.03126829268291,89.2540435791016,82.830810546875,38.45751953125,16.4684817692157,82.4375307856671,2012,210.54237365722662
343,MLI,Mali,610.790602095153,56.1798048780488,90.3107070922852,42.4334106445313,6.5141901969909695,83.9245530261314,16.075446973868594,2010,139.25830793380746
344,MLI,Mali,680.827907487865,56.6546829268293,91.6634674072266,44.4552192687988,6.8600602149963406,83.8728138077592,16.1271861922408,2011,142.97874689102173
345,MLI,Mali,641.793820084187,57.095,88.47921752929692,43.44431495666505,7.47441005706787,83.8986834169453,16.101316583054697,2012,139.39794254302984
346,MLT,Malta,19694.083156714198,81.39756097560979,95.2353668212891,99.0485076904297,36.4811210632324,0.723732527118897,99.65462161512691,2010,230.7649955749512
347,MLT,Malta,22347.708423805,80.7463414634146,94.76107788085942,87.140037536621,39.5995597839355,0.995532050976647,99.54056835348558,2011,221.5006752014159
348,MLT,Malta,21176.3099827802,80.7463414634146,95.7930221557617,86.28856658935551,41.21104049682621,2.60527016389965,98.55895150939659,2012,223.29262924194342
349,MMR,Myanmar,1421.49735080062,64.917487804878,114.16488647460899,50.2060203552246,13.59586477279665,84.950431756084,21.5752620591153,2010,177.96677160263025
350,MMR,Myanmar,1421.49735080062,65.18090243902441,114.16488647460899,50.2060203552246,13.8136796951294,84.5191515885729,20.98269130199,2011,178.18458652496298
351,MMR,Myanmar,1421.49735080062,65.4277804878049,114.16488647460899,50.2060203552246,13.378049850463901,78.7238455502797,25.379699624809298,2012,177.74895668029748
