,CountryCode,ShortName,GDP,Life expectancy,Enrollment primary education,Enrollment secondary education,Enrollment tertiary education,Renewable energy consumption,Fossil fuel energy consumption,Year
48,BEN,Benin,732.9536227266742,58.7297073170732,116.28954315185499,,13.260009765625,51.5493723622777,41.5541857358705,2010
49,BEN,Benin,799.0355591314301,58.9329024390244,118.607521057129,47.6814994812012,12.365119934082001,51.1920440498255,41.8098074461241,2011
50,BEN,Benin,807.6884510172321,59.1219756097561,122.76612091064501,,,50.567384139342096,42.3707141842762,2012
51,BFA,Burkina Faso,574.458089293656,57.0513902439024,78.3554229736328,21.894510269165,3.5795900821685804,83.685211868941,,2010
52,BFA,Burkina Faso,665.807446693793,57.492048780487785,82.238426208496,23.817480087280305,4.14663982391357,80.0100589387548,,2011
53,BFA,Burkina Faso,673.0267834254071,57.879317073170704,84.96495056152341,25.922910690307607,4.56077003479004,,,2012
54,BGD,Bangladesh,760.3319352001952,70.0802926829268,104.461738586426,49.8884696960449,,41.026906552831896,71.3989782150986,2010
55,BGD,Bangladesh,838.547801702232,70.4719512195122,114.202362060547,50.79389953613279,13.152819633483901,39.5537384758395,72.04490822248908,2011
56,BGD,Bangladesh,858.933362587621,70.8602682926829,,53.6488914489746,13.2279300689697,38.2997229747086,72.99875222955579,2012
57,BGR,Bulgaria,6752.552177748821,73.5121951219512,103.201820373535,90.4384918212891,57.992950439453104,14.368109565090199,73.202076253634,2010
58,BGR,Bulgaria,7750.03988003072,74.16341463414629,100.92662811279301,93.2321624755859,59.6252288818359,13.275559169121099,75.0209328798813,2011
59,BGR,Bulgaria,7333.355073039449,74.31463414634149,99.52832794189449,93.11093139648442,62.6964797973633,15.7507407035973,72.1610978832518,2012
60,BHR,Bahrain,20386.0175551115,76.1275609756098,,96.436668395996,,,99.8804916419645,2010
61,BHR,Bahrain,22238.7119502059,76.2678536585366,,101.490303039551,36.5516395568848,,99.9172808411237,2011
62,BHR,Bahrain,23063.132287042597,76.4076341463415,,,33.4565811157227,,,2012
63,BHS,The Bahamas,21920.516586758302,74.5923902439024,107.962890625,92.8586883544922,,1.5886077659666598,,2010
64,BHS,The Bahamas,21514.8986531628,74.7544146341464,,,,1.60849937776162,,2011
65,BHS,The Bahamas,22112.608354726803,74.9144634146342,,,,,,2012
66,BIH,Bosnia and Herzegovina,4392.4951719295,75.8076829268293,,,,19.5627091983836,91.604151461716,2010
67,BIH,Bosnia and Herzegovina,4779.6595711950295,75.9629268292683,,,,14.1625241678656,93.94577614389692,2011
68,BIH,Bosnia and Herzegovina,4415.92359172449,76.12017073170729,,,,15.274358961597901,91.9302694773105,2012
69,BLR,Belarus,5818.8548592157995,70.4048780487805,103.408348083496,106.960273742676,78.994140625,7.016370880922611,91.9883609410177,2010
70,BLR,Belarus,6305.773662476529,70.5536585365854,101.203399658203,106.30275726318399,85.6971206665039,7.37848466775092,91.3924705961574,2011
71,BLR,Belarus,6721.8349077396815,71.9658536585366,99.1326065063477,106.363739013672,91.4524688720703,7.249394130804879,91.04727046310431,2012
72,BLZ,Belize,4344.136669060879,69.7820487804878,120.61302947997999,80.5227279663085,22.5795001983643,26.9344129004042,,2010
73,BLZ,Belize,4517.12399716883,69.8436829268293,118.818641662598,81.1442413330078,22.863380432128896,26.8002952634995,,2011
74,BLZ,Belize,4674.29337673407,69.9051463414634,120.78366851806601,84.0122528076172,25.787969589233303,,,2012
75,BMU,Bermuda,88207.3275597322,79.2885365853658,92.2838897705078,78.7241592407227,29.816730499267607,,,2010
76,BMU,Bermuda,85973.158416455,81.1526829268293,89.83261108398442,77.1428604125977,31.1654396057129,,,2011
77,BMU,Bermuda,85458.455507886,81.6778048780488,87.50518798828129,75.28070068359379,30.8026008605957,,,2012
78,BOL,Bolivia,1981.1601052570104,66.40775609756099,98.0042266845703,77.5375900268555,,33.5383341388364,71.64524284050059,2010
79,BOL,Bolivia,2377.70068972888,66.9425609756098,94.45384979248051,77.2704620361328,,32.6775903791362,71.67500066581091,2011
80,BOL,Bolivia,2645.29027433174,67.4454634146341,92.0059432983398,78.1713790893555,,27.9853059719218,77.016608981501,2012
81,BRA,Brazil,11124.2457796398,73.2641463414634,,,,47.0080898079932,53.48535997937671,2010
82,BRA,Brazil,13042.4219326201,73.55234146341459,,,,45.470280030074996,54.566687937956495,2011
83,BRA,Brazil,11922.513057678201,73.8395853658537,,,,43.626512776382704,56.5464260388131,2012
84,BRB,Barbados,15901.4329353355,74.8452926829268,105.680709838867,101.499298095703,64.811912536621,8.814995675598151,,2010
85,BRB,Barbados,15530.8942915589,75.0081463414634,105.28556060791,104.66017913818399,60.8425216674805,9.47726964900658,,2011
86,BRB,Barbados,15317.1390013495,75.1710243902439,,,,,,2012
87,BRN,Brunei,31453.2243965354,77.5982682926829,101.023597717285,100.67981719970699,17.6038494110107,,,2010
88,BRN,Brunei,41787.0214028978,77.9323170731708,98.32408905029301,103.015167236328,19.722589492797894,0.0158307065371632,99.9956363279571,2011
89,BRN,Brunei,41807.6533410575,78.2525853658537,95.45850372314449,107.84619903564501,24.338689804077106,0.0147907958516751,99.9955731307156,2012
90,BTN,Bhutan,2201.2930777893603,67.8924146341463,110.489433288574,66.25247192382811,7.00696992874146,91.38449976190759,,2010
91,BTN,Bhutan,2485.78705216849,68.3231951219512,112.17575836181601,69.6934432983398,8.74055957794189,89.9623125596346,,2011
92,BTN,Bhutan,2452.15158793741,68.7229024390244,112.331871032715,73.9374694824219,9.4283103942871,,,2012
93,BWA,Botswana,6244.00257387272,63.4022926829268,,,16.9935894012451,24.1049180959398,66.3292822154581,2010
94,BWA,Botswana,7504.850907448979,63.951609756097604,,,17.907030105590803,24.5427801705814,64.7476932688676,2011
95,BWA,Botswana,6935.59365266593,64.22273170731711,108.166519165039,,,23.8516654375521,64.10676851293839,2012
96,CAF,Central African Republic,446.800204552837,47.6253170731707,93.7123489379883,,2.6120400428772004,79.8106143056122,,2010
97,CAF,Central African Republic,484.58321812200796,48.3504390243903,94.40875244140629,18.1766605377197,3.05465006828308,78.3746143693353,,2011
98,CAF,Central African Republic,469.684287056822,49.105292682926795,95.2019271850585,17.791889190673803,2.840859889984129,,,2012
99,CAN,Canada,47463.631192364905,80.89348780487809,98.6534881591797,102.348159790039,,20.6560972863199,74.3884977273915,2010
100,CAN,Canada,52086.53352462701,81.0683170731707,98.3009185791016,103.404747009277,,20.6911805749275,73.5312242688377,2011
101,CAN,Canada,52733.473689010185,81.2380487804878,99.0966262817383,111.20378112792999,,20.5987217759522,73.3954920199198,2012
102,CEB,Central Europe and the Baltics,12546.047643268,75.29534872880002,99.426902770996,96.52661895751949,65.63916015625,13.487770469698804,80.3034206030738,2010
103,CEB,Central Europe and the Baltics,13869.2476850388,75.93690749791459,99.19476318359379,97.2688522338867,64.4702987670898,13.613852465098699,80.2035807265998,2011
104,CEB,Central Europe and the Baltics,12981.647066105601,76.02213083516271,99.5027618408203,97.2472381591797,64.6060104370117,14.564339670452002,78.64887592432801,2012
105,CHE,Switzerland,74277.12051255669,82.24634146341471,102.515487670898,95.79712677001949,52.757228851318395,21.200906559005197,51.5655992428555,2010
106,CHE,Switzerland,88002.6095703805,82.6951219512195,102.86888885497999,96.18762969970699,54.33826828002921,21.310707841763602,50.4146823266065,2011
107,CHE,Switzerland,83208.68654235,82.6975609756098,102.794242858887,96.3063812255859,55.56190109252921,22.6829471706078,50.9328928838729,2012
108,CHI,Channel Islands,,80.0103658536585,,,,,,2010
109,CHI,Channel Islands,,80.16951219512201,,,,,,2011
110,CHI,Channel Islands,,80.3186585365854,,,,,,2012
111,CHL,Chile,12785.051874948502,80.2758048780488,102.234619140625,89.12035369873051,65.9344329833984,26.967397615020598,77.61830203050259,2010
112,CHL,Chile,14582.1705192521,80.5869756097561,101.505828857422,89.8653564453125,70.51934814453129,28.722085377659198,76.7094207834565,2011
113,CHL,Chile,15253.330825961999,80.89485365853659,101.21813201904301,89.01062774658199,74.391990661621,30.2726133007203,70.0294987422752,2012
114,CHN,China,4514.9405201338,74.8850243902439,128.85510253906298,83.12876892089841,23.321529388427702,19.0791252999497,87.7723560713829,2010
115,CHN,China,5574.18709336902,75.042,127.949676513672,86.6121978759766,24.3284091949463,18.016482523578894,88.41866488647209,2011
116,CHN,China,6264.64387793993,75.199512195122,127.85205078125,88.97799682617192,26.7000007629395,18.362548391687,88.234699853205,2012
117,CIV,Côte d'Ivoire,1236.08519806872,50.1514634146342,,,8.35914993286133,75.4242067587347,22.7830064449964,2010
118,CIV,Côte d'Ivoire,1231.8678340517301,50.5172195121951,89.96019744873051,,,79.31484698330999,20.5662443281185,2011
119,CIV,Côte d'Ivoire,1281.38286516731,50.8633414634146,94.2182083129883,,4.46391010284424,74.3988993949229,24.5310091482901,2012
120,CMR,Cameroon,1147.24234678519,53.6948292682927,106.038429260254,,11.0224199295044,78.6042373329337,31.1639633691221,2010
121,CMR,Cameroon,1258.92465066853,54.1373658536585,105.73298645019501,47.1884918212891,11.906749725341802,78.44117950798899,27.569543832972602,2011
122,CMR,Cameroon,1222.19214220436,54.587512195122,110.615028381348,50.3778686523438,,78.11013984318001,27.926525845689607,2012
123,COG,Congo,2953.1850078767493,59.1431219512195,111.16903686523399,,,50.14363781116121,45.2189345932452,2010
124,COG,Congo,3453.2212288564697,60.085170731707294,111.64981079101601,,9.064629554748539,49.544628062836,48.3333899893069,2011
125,COG,Congo,3191.1642988109397,60.9239024390244,109.415809631348,53.66316986083979,10.3644399642944,48.1863066589929,47.92390359924401,2012
126,COL,Colombia,6250.65449979147,73.2778536585366,114.91374206542999,95.96434783935551,38.9917488098145,27.9315336623273,76.95310386804441,2010
127,COL,Colombia,7227.770829556441,73.4548048780488,,97.0625686645508,42.7413215637207,26.417741743692602,75.71843547803951,2011
128,COL,Colombia,7885.061292302141,73.63078048780491,,92.8147430419922,45.0190315246582,26.2744366573836,75.5845145477952,2012
129,COM,Comoros,739.897790576235,61.830512195122004,,,6.3469099998474094,50.2037933798067,,2010
130,COM,Comoros,790.568095579413,62.212756097561,106.16126251220699,,8.95119953155518,46.849450137442204,,2011
131,COM,Comoros,750.314608600501,62.5829756097561,,,9.855730056762699,,,2012
132,CPV,Cabo Verde,3393.92749190379,72.59790243902441,111.12950897216801,87.7602081298828,17.9768905639648,27.623550534186894,,2010
133,CPV,Cabo Verde,3766.1116544232395,72.7095609756098,111.538772583008,90.4087295532227,20.6205997467041,21.2017319913292,,2011
134,CPV,Cabo Verde,3497.69114086984,72.82821951219509,111.951400756836,92.73877716064449,20.6095504760742,,,2012
135,CRI,Costa Rica,7985.951035327321,78.73604878048779,109.458793640137,99.35968017578129,,42.31266694385421,47.515024698768904,2010
136,CRI,Costa Rica,8963.68005199176,78.8901707317073,107.104507446289,101.106147766113,44.4502487182617,40.5023101876756,48.263918128152504,2011
137,CRI,Costa Rica,9733.39693054024,79.0535365853659,105.32769775390601,103.611976623535,46.7409591674805,38.6240329941807,47.82845245017921,2012
138,CSS,Caribbean small states,8699.510835444009,71.3849238773967,95.7360000610352,90.9215927124023,21.8479309082031,8.46895826369876,97.8990523592732,2010
139,CSS,Caribbean small states,9373.26121985724,71.5720628770668,96.3439407348633,91.07675170898442,21.697679519653306,9.461185822632087,97.7286444320038,2011
140,CSS,Caribbean small states,9586.92289361759,71.7435544225327,96.6515579223633,87.6915130615234,23.062129974365202,5.2394384460948,97.66924809547159,2012
141,CUB,Cuba,5688.66673216525,78.9356341463415,102.491050720215,89.23651123046879,95.0022811889648,17.301865431970903,88.77548254151242,2010
142,CUB,Cuba,6092.61390179952,79.039512195122,100.855628967285,89.9994964599609,80.2958526611328,19.5278621003757,86.7445848409268,2011
143,CUB,Cuba,6448.155635143199,79.1416097560976,99.3229598999023,90.2013702392578,62.451301574707,18.8740932571624,86.51515150183849,2012
144,CUW,Curaçao,,,,,,,,2010
145,CUW,Curaçao,,77.4731707317073,,,,,,2011
146,CUW,Curaçao,,,,,,,,2012
147,CYM,Cayman Islands,,,,,,,,2010
148,CYM,Cayman Islands,,,,,,,,2011
149,CYM,Cayman Islands,,,,,,,,2012
150,CYP,Cyprus,30438.900194806094,79.3819512195122,101.62432861328101,91.44080352783199,48.311580657959006,6.3532230485388,95.3906538183929,2010
151,CYP,Cyprus,31836.6195112171,79.571512195122,101.200538635254,92.82562255859379,46.539730072021506,7.41574686134132,94.89409483366569,2011
152,CYP,Cyprus,28868.273816164503,79.7622682926829,100.175346374512,95.2998504638672,45.863590240478494,8.36186119085652,94.18066654120192,2012
153,CZE,Czech Republic,19763.963798473702,77.42439024390251,105.752807617188,94.4999313354492,63.2122192382813,9.49242779015241,79.6752917186849,2010
154,CZE,Czech Republic,21656.9414181786,77.87317073170729,102.219581604004,96.01708221435551,64.583641052246,10.236926685531198,78.71749749664349,2011
155,CZE,Czech Republic,19640.928659703797,78.07560975609759,100.358413696289,96.5520477294922,64.1733779907227,10.9261400017188,76.74858692023591,2012
156,DEU,Germany,41788.0447853084,79.9878048780488,101.51911926269501,101.563522338867,,10.604494570737598,79.38258800126441,2010
157,DEU,Germany,45936.081259852304,80.7414634146342,100.760879516602,101.721298217773,,11.5781786333815,80.2619025303659,2011
158,DEU,Germany,44010.9313869814,80.8926829268293,100.460411071777,101.266403198242,,12.384080025671699,80.4054027396733,2012
159,DJI,Djibouti,1358.46050004911,60.3606829268293,,,3.4069700241088903,34.4333386851789,,2010
160,DJI,Djibouti,1472.01420497368,60.850560975609795,67.42501831054689,39.7239189147949,4.91984987258911,34.4441895634032,,2011
161,DJI,Djibouti,1586.78013328429,61.2959756097561,69.53878784179689,43.8271789550781,,,,2012
162,DMA,Dominica,6937.2560836301,,108.81134033203101,96.9340972900391,,8.88422013371425,,2010
163,DMA,Dominica,7023.35342821604,,114.04148101806601,96.7295989990234,,11.5508478042034,,2011
164,DMA,Dominica,6768.294415640439,,119.01213073730499,,,,,2012
165,DNK,Denmark,57647.668762065,79.1,99.5539932250977,119.50733184814501,73.5818099975585,21.2844587578086,78.27421767139249,2010
166,DNK,Denmark,61304.0612046553,79.8,100.80246734619101,122.80119323730499,76.8011474609375,23.952307126784,74.790271898714,2011
167,DNK,Denmark,57636.1253095393,80.05121951219509,101.266723632813,124.65927124023399,79.5976333618164,27.563600720041,70.6381501087633,2012
168,DOM,Dominican Republic,5441.96574879171,72.7498048780488,106.990333557129,75.45050048828129,,13.308403217469099,89.52041927039909,2010
169,DOM,Dominican Republic,5820.396299625971,72.94529268292679,105.455062866211,75.1019287109375,,13.201628082430199,89.66665313304871,2011
170,DOM,Dominican Republic,5967.0009840552,73.1353170731707,102.63899230957001,75.9074401855469,46.3773612976074,13.192353574874,89.43299088537407,2012
171,DZA,Algeria,4473.48644568115,73.80404878048779,113.322723388672,95.39151000976558,28.7582492828369,0.257181978405563,99.8479387243765,2010
172,DZA,Algeria,5447.4039755656895,74.07,115.48494720459,97.60729217529301,30.275470733642607,0.17993919704811898,99.8875680890448,2011
173,DZA,Algeria,5583.61615950131,74.32409756097559,117.40773773193399,,31.4641094207764,0.190373797304754,99.8600160655137,2012
174,EAP,East Asia & Pacific (developing only),3980.06881538386,73.1884378044482,118.945510864258,78.6811599731445,24.3546295166016,21.6221779189952,85.1187986261969,2010
175,EAP,East Asia & Pacific (developing only),4828.51441819376,73.346098770343,118.31153106689501,81.2937088012695,25.602319717407198,20.7808696077444,85.7416038034309,2011
176,EAP,East Asia & Pacific (developing only),5346.8108203547,73.5034056080703,118.205276489258,83.01361083984379,27.764009475707997,20.8694981370519,85.6795687810726,2012
177,EAS,East Asia & Pacific (all income levels),7550.87816592932,74.1318895358278,117.593803405762,80.4391632080078,27.3637199401855,17.8363666539024,84.854078615622,2010
178,EAS,East Asia & Pacific (all income levels),8685.16186317834,74.26716887602021,117.066200256348,82.935417175293,28.712099075317397,17.3721339281465,86.29969017644041,2011
179,EAS,East Asia & Pacific (all income levels),9241.17803473271,74.44456990860641,116.968032836914,84.6550369262695,30.875080108642607,17.5802666493755,86.73035520968959,2012
180,ECA,Europe & Central Asia (developing only),5949.917297212492,71.5643786926977,99.31967163085942,92.100242614746,47.914791107177706,9.903065010734027,86.76750035215728,2010
181,ECA,Europe & Central Asia (developing only),6616.604326311441,71.95186151177991,99.2621383666992,93.63500213623051,49.05509948730471,8.81604026101828,87.56726196474398,2011
182,ECA,Europe & Central Asia (developing only),6719.63403432164,72.2071262579513,98.7173080444335,93.1581802368164,51.6298217773438,9.10675804075376,87.22967639024903,2012
183,ECS,Europe & Central Asia (all income levels),23416.3128251682,75.846929030925,101.97020721435499,98.21056365966801,61.1079788208008,10.6771845697135,80.36395417642791,2010
184,ECS,Europe & Central Asia (all income levels),25681.2204329769,76.38335085151641,101.790702819824,99.0292205810547,62.1665115356445,10.666039863691301,80.3054301571528,2011
185,ECS,Europe & Central Asia (all income levels),24589.6006482957,76.5693678777299,101.57521820068399,99.26651000976558,63.1270904541016,11.3429435120193,79.87294946530321,2012
186,ECU,Ecuador,4657.30173745799,75.02980487804881,114.280830383301,85.19097900390629,,11.929304634258001,89.57949574768091,2010
187,ECU,Ecuador,5223.3775749014285,75.2264390243903,114.70378112792999,85.11724853515629,,13.2200206810377,88.2757994431629,2011
188,ECU,Ecuador,5702.168287893771,75.433,113.55574798584,86.84072875976558,40.514320373535206,13.373407137408199,88.31464021482391,2012
189,EGY,Egypt,2668.03598826159,70.3402926829268,112.26042175292999,75.8625793457031,33.4680595397949,5.67095665934992,96.310822041005,2010
190,EGY,Egypt,2816.66694347778,70.5333170731707,108.62066650390601,85.553352355957,28.7532005310059,5.518388318635041,96.46974120305859,2011
191,EGY,Egypt,3068.1938834546004,70.7291463414634,113.42067718505899,86.3003692626953,30.056020736694304,5.4994256110512,96.3716620249797,2012
192,EMU,Euro area,37602.5619138783,80.74824622433609,104.553909301758,106.848419189453,64.80557250976561,12.5685279533874,73.0302480087043,2010
193,EMU,Euro area,40429.6680873436,81.3030711843089,103.821189880371,107.632362365723,66.719970703125,12.994308992216,72.263192042825,2011
194,EMU,Euro area,37586.5934899906,81.3121195418788,102.995147705078,107.60382080078101,67.3510284423828,14.1219701799378,71.6599937127914,2012
195,ERI,Eritrea,451.426692978846,61.46614634146339,,,2.03361010551453,81.2465788707768,21.970131452233602,2010
196,ERI,Eritrea,544.462431141676,62.0693658536585,,,,80.7803657418306,21.682701839697,2011
197,ERI,Eritrea,,62.644975609756095,,,,80.42189716864809,22.1283843145524,2012
198,ESP,Spain,30737.832270838506,81.62682926829271,105.478340148926,124.63086700439501,78.0862808227539,14.403389265798197,76.0791913211814,2010
199,ESP,Spain,31832.2380807085,82.4756097560976,104.356430053711,128.51477050781298,82.6155471801758,14.749767075397699,76.58020659014142,2011
200,ESP,Spain,28647.835242689198,82.4268292682927,102.91455078125,130.806716918945,84.56585693359379,15.7452779323123,75.02599055544191,2012
201,EST,Estonia,14641.403144374199,75.4292682926829,98.4494781494141,109.11431884765601,71.65113830566409,25.1298836575445,20.574857771559106,2010
202,EST,Estonia,17453.7537611724,76.2292682926829,97.6579437255859,109.3740234375,74.705451965332,24.9835412164041,18.877978115761106,2011
203,EST,Estonia,17490.9931300409,76.3268292682927,98.10784912109379,107.062240600586,76.68409729003909,24.9085515162449,19.559749384490896,2012
204,ETH,Ethiopia,341.85895616943003,61.296121951219504,,,,94.44462142670099,4.81747785136399,2010
205,ETH,Ethiopia,355.588991513187,62.0830243902439,,,,93.98468297045478,5.14811235158795,2011
206,ETH,Ethiopia,469.792303889824,62.7935365853659,,,,93.4906201930365,5.51794324050673,2012
207,EUU,European Union,33594.9711318351,79.7259224519391,103.89005279541,104.689033508301,64.607177734375,12.572331212831301,75.13567576760809,2010
208,EUU,European Union,36244.4395516841,80.2996943439496,103.392036437988,104.262138366699,65.6714401245117,13.0818638664884,74.23311898164509,2011
209,EUU,European Union,34147.481949065696,80.3137194650473,103.21012878417999,104.09265899658199,66.17327880859379,14.1364932003583,73.4010229450847,2012
210,FCS,Fragile and conflict affected situations,1378.9216024848404,60.6539816994586,99.1433792114258,45.3895492553711,11.3857097625732,48.6031764877715,64.1102114825457,2010
211,FCS,Fragile and conflict affected situations,1429.73581027645,61.041033331129896,100.27307891845699,46.1726684570313,11.497200012207001,49.337752404035705,61.5754737025847,2011
212,FCS,Fragile and conflict affected situations,1603.8500804889902,61.4139366591297,102.36418151855499,46.8828201293945,11.582389831542999,44.8634448209425,62.438785606089,2012
213,FIN,Finland,46205.16601118549,79.87073170731709,99.0603713989258,107.199562072754,94.05499267578129,33.517270330549,48.95682348953179,2010
214,FIN,Finland,50787.564982853095,80.4707317073171,99.4349517822266,107.478218078613,95.5366668701172,35.1273844891188,46.6461755429236,2011
215,FIN,Finland,47415.5598711351,80.62682926829271,100.140151977539,107.675582885742,93.7218170166016,39.1158770869893,42.092800589199,2012
216,FJI,Fiji,3651.9582906354,69.3843658536586,,,,10.910911957258199,,2010
217,FJI,Fiji,4351.919334124071,69.565,104.51312255859399,90.47167205810551,,12.2221321370606,,2011
218,FJI,Fiji,4550.26709452374,69.7432195121951,104.643798828125,88.25067138671879,,,,2012
219,FRA,France,40705.7662299421,81.66341463414629,108.082641601563,109.963989257813,56.063438415527294,12.1825851406197,49.8491373096311,2010
220,FRA,France,43807.4759032413,82.1146341463415,108.00544738769501,109.928993225098,57.063899993896506,11.3047732278128,48.4269574324803,2011
221,FRA,France,40850.3523734948,81.9682926829268,107.323417663574,109.70928955078101,58.304901123046896,12.5887942241418,48.7252996968223,2012
222,FRO,Faeroe Islands,47381.522762496905,80.64390243902442,,,,,,2010
223,FRO,Faeroe Islands,50910.4340505074,80.84634146341459,,,,,,2011
224,FRO,Faeroe Islands,48695.1711837983,81.0975609756098,,,,,,2012
225,FSM,Micronesia,2838.4485470811305,68.6122682926829,,,,,,2010
226,FSM,Micronesia,2998.64219722448,68.73100000000001,,,,,,2011
227,FSM,Micronesia,3147.67920215769,68.8507073170732,,,,,,2012
228,GAB,Gabon,9312.04946268888,62.1208292682927,,,,68.3401897363709,40.7108626651601,2010
229,GAB,Gabon,11530.147201073101,62.7050975609756,164.858444213867,,,68.2558799445939,41.382774829472,2011
230,GAB,Gabon,10642.4322523013,63.2807317073171,,,,69.5713728500493,40.7263993881202,2012
231,GBR,United Kingdom,38292.871131358304,80.4024390243902,106.933799743652,106.238380432129,60.507961273193395,3.2313177420432995,88.2733499684055,2010
232,GBR,United Kingdom,41020.3769643089,80.9512195121951,106.88491821289101,97.37734985351558,61.1668281555176,4.10731876467802,85.61935333604642,2011
233,GBR,United Kingdom,41294.5148008666,80.9048780487805,108.526176452637,95.4163589477539,61.8809585571289,4.35069563220353,85.15753330578171,2012
234,GEO,Georgia,2613.75692472768,73.6747317073171,109.268699645996,,28.263229370117198,40.1223222232354,64.7033446252482,2010
235,GEO,Georgia,3219.6058711034602,73.80978048780491,106.988731384277,,30.0835399627686,31.5376625508255,72.76506637151292,2011
236,GEO,Georgia,3528.73151084976,73.9448780487805,106.11898803710899,,27.933519363403306,28.692621893000197,74.4628232768799,2012
237,GHA,Ghana,1323.09914056856,60.6099756097561,,,,56.6273746995965,39.389165896959895,2010
238,GHA,Ghana,1587.1908727476098,60.808,106.73523712158199,57.090789794921896,12.079629898071301,53.4991253045253,40.794255386357705,2011
239,GHA,Ghana,1641.82592182439,60.977024390243905,109.917251586914,58.187801361084006,12.1991300582886,49.487521932051294,43.641853265586796,2012
240,GIN,Guinea,430.05647385910004,56.305048780487795,86.3597412109375,,10.2789001464844,77.2285011374991,,2010
241,GIN,Guinea,447.7909892855009,57.000536585365886,89.3043670654297,38.0739517211914,10.4314498901367,76.3215213851067,,2011
242,GIN,Guinea,487.345714209237,57.6376341463415,90.832176208496,38.1347618103027,9.93175983428955,,,2012
243,GMB,The Gambia,562.568166674662,59.3406097560976,85.1532974243164,57.487941741943395,,45.08914278208921,,2010
244,GMB,The Gambia,516.984254359493,59.5605853658537,82.4531478881835,,,48.834288700662,,2011
245,GMB,The Gambia,504.989013849171,59.7781463414634,85.2106170654297,,,,,2012
246,GNB,Guinea-Bissau,518.598360839748,53.81436585365851,116.22160339355499,,,88.78239072497429,,2010
247,GNB,Guinea-Bissau,659.48378002406,54.159414634146394,,,,88.6336059577989,,2011
248,GNB,Guinea-Bissau,559.2247519711099,54.503512195122006,,,,,,2012
249,GNQ,Equatorial Guinea,17441.0925450303,55.971000000000004,87.0697021484375,,,31.2768005113449,,2010
250,GNQ,Equatorial Guinea,22944.926289931802,56.4468292682927,87.3573684692383,,,29.8151424066013,,2011
251,GNQ,Equatorial Guinea,23278.2300613417,56.8902682926829,90.7297515869141,,,,,2012
252,GRC,Greece,26841.8554705027,80.3878048780488,102.873428344727,110.79567718505899,108.094581604004,11.1215262516397,90.36634837240368,2010
253,GRC,Greece,25872.013885225497,80.7317073170732,102.26648712158199,107.85671234130899,113.983360290527,11.124052861057699,90.82819577094541,2011
254,GRC,Greece,22146.9159183983,80.6341463414634,102.048126220703,108.54606628417999,116.621566772461,13.8954403683446,90.101625032647,2012
255,GRD,Grenada,7365.66653539866,72.5675121951219,103.374443054199,107.799026489258,,9.34845259908026,,2010
256,GRD,Grenada,7410.76111516485,72.7934146341464,,,,10.030135557277301,,2011
257,GRD,Grenada,7583.546304372559,73.0022682926829,,,,,,2012
258,GRL,Greenland,,70.8368292682927,,,,,,2010
259,GRL,Greenland,,71.0017073170732,,,,,,2011
260,GRL,Greenland,,,,,,,,2012
261,GTM,Guatemala,2805.9513923411605,70.77546341463409,116.47943115234399,64.59124755859379,,66.5854373184828,32.6603557483935,2010
262,GTM,Guatemala,3166.5825233682203,71.0104146341463,113.771629333496,65.1375579833984,,66.4174054652603,30.921072247740607,2011
263,GTM,Guatemala,3278.62908271453,71.2493902439025,107.90756225585899,65.28378295898439,,66.2195613497278,30.876157716716104,2012
264,GUM,Guam,,78.1008780487805,,,,,,2010
265,GUM,Guam,,78.3595853658537,,,,,,2011
266,GUM,Guam,,78.617512195122,,,,,,2012
267,GUY,Guyana,2998.94127424089,66.04270731707321,82.67259216308591,99.3938522338867,11.491310119628901,33.663856465925,,2010
268,GUY,Guyana,3408.72541887366,66.1291463414634,79.96595764160159,105.408042907715,12.171070098877001,36.1084556838633,,2011
269,GUY,Guyana,3759.37709495872,66.2172682926829,75.1120910644531,100.976463317871,12.910510063171401,,,2012
270,HIC,High income,34637.8659999641,78.42194586488279,102.552993774414,98.40728759765629,73.0481262207031,9.008233594290301,82.71404453056171,2010
271,HIC,High income,37309.6446401196,78.7395070820323,102.213150024414,98.98464965820308,74.7770080566406,9.410528179499721,83.1090884569631,2011
272,HIC,High income,37321.372221542995,78.92534852766521,102.349731445313,100.39917755127001,75.2095184326172,9.597753002019939,83.1489659524145,2012
273,HKG,"Hong Kong SAR, China",32549.998231121,82.9780487804878,97.6738128662109,87.1795501708984,57.835731506347706,0.8349001630248009,94.1622316034285,2010
274,HKG,"Hong Kong SAR, China",35142.4879344543,83.42195121951221,97.9001007080078,86.2210464477539,59.89669036865229,1.06513436699193,94.46197783754192,2011
275,HKG,"Hong Kong SAR, China",36707.7742282554,83.4804878048781,101.160430908203,105.61817169189501,60.1254005432129,1.0573136025489398,93.3294512745702,2012
276,HND,Honduras,2110.8220208871,72.3939756097561,115.30560302734399,73.2399597167969,20.5587997436523,53.13429448983521,51.186476788296396,2010
277,HND,Honduras,2323.75711462464,72.57273170731709,113.656196594238,73.783073425293,,53.9132038101431,51.296153988972215,2011
278,HND,Honduras,2395.07344192129,72.7550243902439,109.410713195801,73.089241027832,20.3979892730713,53.38615074681361,51.59029833311211,2012
279,HPC,Heavily indebted poor countries (HIPC),737.240765235793,58.648520635222,99.8106689453125,36.883449554443395,7.191870212554929,80.2948286671966,19.583249340270697,2010
